"@抹茶.D.R","I'm at クリニックビル https://t.co/idDbeuRLRm","","Tue Apr 05 15:46:58 JST 2016","35.3454797","139.61507081"
"@Ma-H","I'm at サンシャインサカエ (SUNSHINE SAKAE) - @sunshinesakae in 名古屋市, 愛知県 https://t.co/qkdEw8o317","愛知県","Tue Apr 05 15:47:00 JST 2016","35.16954606","136.90628886"
"@おびりんてーとく","I'm at 京成高砂駅 (Keisei Takasago Sta.) (KS10) in Katsushika, 東京都 https://t.co/6GzuYhlqgj","東京都","Tue Apr 05 15:47:03 JST 2016","35.75086595","139.86690044"
"@Sがみん","I'm at 宇都宮駅 (Utsunomiya Sta.) - @jreast_official in 宇都宮市, 栃木県 https://t.co/dI5AGF4oOd","栃木県","Tue Apr 05 15:47:06 JST 2016","36.55929086","139.8983252"
"@ふるふる@負の連鎖","I'm at 南船橋駅 (Minami-Funabashi Sta.) in 船橋市, 千葉県 https://t.co/aCFmWbzaPK","千葉県","Tue Apr 05 15:47:07 JST 2016","35.68198004","139.99557137"
"@岩佐遼","I'm at 西本願寺 阿弥陀堂 in 京都市, 京都府 https://t.co/N6cHClL2pz","京都府","Tue Apr 05 15:47:11 JST 2016","34.99184085","135.75230906"
"@Shunsuke Higo","I'm at 新宿区役所 (Shinjuku City Office) - @shinjuku_info in 新宿区, 東京都 https://t.co/E4ZpbVnIMe","東京都","Tue Apr 05 15:47:15 JST 2016","35.69385726","139.70333934"
"@モーター","I'm at 京都工芸繊維大学 附属図書館 in 京都市左京区, 京都府 https://t.co/D8sp8XcYzx","京都府","Tue Apr 05 15:47:16 JST 2016","35.04996534","135.78348"
"@BIG LAKE","I'm at 京阪膳所駅 (Keihan-Zeze Sta.)(OT09) in 大津市, 滋賀県 https://t.co/5uYH99stfQ","滋賀県","Tue Apr 05 15:47:16 JST 2016","34.99969896","135.88093802"
"@ひかるん","I'm at 有間ダム in 飯能市, 埼玉県 https://t.co/ll9HDMcr5L","埼玉県","Tue Apr 05 15:47:16 JST 2016","35.8726031","139.17740107"
"@おなか卒業生","I'm at 豊栄駅 (Toyosaka Sta.) - @jreast_official in 新潟市, 新潟県 https://t.co/vIz8PpNPDc","新潟県","Tue Apr 05 15:47:19 JST 2016","37.91966958","139.21563864"
